                    2          1
             1               0.1244968               0.0112049              -0.0600000
             2               0.1244968               0.0112049              -0.0300000
             3               0.1244968               0.0112049               0.0000000
             4               0.1250000               0.0000000              -0.0600000
             5               0.1250000               0.0000000              -0.0300000
             6               0.1250000               0.0000000               0.0000000
             7               0.1229912               0.0223196              -0.0600000
             8               0.1229912               0.0223196              -0.0300000
             9               0.1229912               0.0223196               0.0000000
            10               0.1244968               0.0112049              -0.0600000
            11               0.1244968               0.0112049              -0.0300000
            12               0.1244968               0.0112049               0.0000000
            13               0.1204954               0.0332546              -0.0600000
            14               0.1204954               0.0332546              -0.0300000
            15               0.1204954               0.0332546               0.0000000
            16               0.1229912               0.0223196              -0.0600000
            17               0.1229912               0.0223196              -0.0300000
            18               0.1229912               0.0223196               0.0000000
            19               0.1170294               0.0439219              -0.0600000
            20               0.1170294               0.0439219              -0.0300000
            21               0.1170294               0.0439219               0.0000000
            22               0.1204954               0.0332546              -0.0600000
            23               0.1204954               0.0332546              -0.0300000
            24               0.1204954               0.0332546               0.0000000
            25               0.1126211               0.0542355              -0.0600000
            26               0.1126211               0.0542355              -0.0300000
            27               0.1126211               0.0542355               0.0000000
            28               0.1170294               0.0439219              -0.0600000
            29               0.1170294               0.0439219              -0.0300000
            30               0.1170294               0.0439219               0.0000000
            31               0.1073061               0.0641124              -0.0600000
            32               0.1073061               0.0641124              -0.0300000
            33               0.1073061               0.0641124               0.0000000
            34               0.1126211               0.0542355              -0.0600000
            35               0.1126211               0.0542355              -0.0300000
            36               0.1126211               0.0542355               0.0000000
            37               0.1011271               0.0734732              -0.0600000
            38               0.1011271               0.0734732              -0.0300000
            39               0.1011271               0.0734732               0.0000000
            40               0.1073061               0.0641124              -0.0600000
            41               0.1073061               0.0641124              -0.0300000
            42               0.1073061               0.0641124               0.0000000
            43               0.0941339               0.0822423              -0.0600000
            44               0.0941339               0.0822423              -0.0300000
            45               0.0941339               0.0822423               0.0000000
            46               0.1011271               0.0734732              -0.0600000
            47               0.1011271               0.0734732              -0.0300000
            48               0.1011271               0.0734732               0.0000000
            49               0.0863828               0.0903494              -0.0600000
            50               0.0863828               0.0903494              -0.0300000
            51               0.0863828               0.0903494               0.0000000
            52               0.0941339               0.0822423              -0.0600000
            53               0.0941339               0.0822423              -0.0300000
            54               0.0941339               0.0822423               0.0000000
            55               0.0779362               0.0977289              -0.0600000
            56               0.0779362               0.0977289              -0.0300000
            57               0.0779362               0.0977289               0.0000000
            58               0.0863828               0.0903494              -0.0600000
            59               0.0863828               0.0903494              -0.0300000
            60               0.0863828               0.0903494               0.0000000
            61               0.0688621               0.1043217              -0.0600000
            62               0.0688621               0.1043217              -0.0300000
            63               0.0688621               0.1043217               0.0000000
            64               0.0779362               0.0977289              -0.0600000
            65               0.0779362               0.0977289              -0.0300000
            66               0.0779362               0.0977289               0.0000000
            67               0.0592336               0.1100744              -0.0600000
            68               0.0592336               0.1100744              -0.0300000
            69               0.0592336               0.1100744               0.0000000
            70               0.0688621               0.1043217              -0.0600000
            71               0.0688621               0.1043217              -0.0300000
            72               0.0688621               0.1043217               0.0000000
            73               0.0491281               0.1149410              -0.0600000
            74               0.0491281               0.1149410              -0.0300000
            75               0.0491281               0.1149410               0.0000000
            76               0.0592336               0.1100744              -0.0600000
            77               0.0592336               0.1100744              -0.0300000
            78               0.0592336               0.1100744               0.0000000
            79               0.0386271               0.1188821              -0.0600000
            80               0.0386271               0.1188821              -0.0300000
            81               0.0386271               0.1188821               0.0000000
            82               0.0491281               0.1149410              -0.0600000
            83               0.0491281               0.1149410              -0.0300000
            84               0.0491281               0.1149410               0.0000000
            85               0.0278151               0.1218660              -0.0600000
            86               0.0278151               0.1218660              -0.0300000
            87               0.0278151               0.1218660               0.0000000
            88               0.0386271               0.1188821              -0.0600000
            89               0.0386271               0.1188821              -0.0300000
            90               0.0386271               0.1188821               0.0000000
            91               0.0167792               0.1238687              -0.0600000
            92               0.0167792               0.1238687              -0.0300000
            93               0.0167792               0.1238687               0.0000000
            94               0.0278151               0.1218660              -0.0600000
            95               0.0278151               0.1218660              -0.0300000
            96               0.0278151               0.1218660               0.0000000
            97               0.0056081               0.1248741              -0.0600000
            98               0.0056081               0.1248741              -0.0300000
            99               0.0056081               0.1248741               0.0000000
           100               0.0167792               0.1238687              -0.0600000
           101               0.0167792               0.1238687              -0.0300000
           102               0.0167792               0.1238687               0.0000000
           103              -0.0056081               0.1248741              -0.0600000
           104              -0.0056081               0.1248741              -0.0300000
           105              -0.0056081               0.1248741               0.0000000
           106               0.0056081               0.1248741              -0.0600000
           107               0.0056081               0.1248741              -0.0300000
           108               0.0056081               0.1248741               0.0000000
           109              -0.0167792               0.1238687              -0.0600000
           110              -0.0167792               0.1238687              -0.0300000
           111              -0.0167792               0.1238687               0.0000000
           112              -0.0056081               0.1248741              -0.0600000
