                    2          1
             1               0.0744086               0.0094000              -0.1200000
             2               0.0744086               0.0094000              -0.0600000
             3               0.0744086               0.0094000               0.0000000
             4               0.0750000               0.0000000              -0.1200000
             5               0.0750000               0.0000000              -0.0600000
             6               0.0750000               0.0000000               0.0000000
             7               0.0726437               0.0186517              -0.1200000
             8               0.0726437               0.0186517              -0.0600000
             9               0.0726437               0.0186517               0.0000000
            10               0.0744086               0.0094000              -0.1200000
            11               0.0744086               0.0094000              -0.0600000
            12               0.0744086               0.0094000               0.0000000
            13               0.0697332               0.0276093              -0.1200000
            14               0.0697332               0.0276093              -0.0600000
            15               0.0697332               0.0276093               0.0000000
            16               0.0726437               0.0186517              -0.1200000
            17               0.0726437               0.0186517              -0.0600000
            18               0.0726437               0.0186517               0.0000000
            19               0.0657230               0.0361315              -0.1200000
            20               0.0657230               0.0361315              -0.0600000
            21               0.0657230               0.0361315               0.0000000
            22               0.0697332               0.0276093              -0.1200000
            23               0.0697332               0.0276093              -0.0600000
            24               0.0697332               0.0276093               0.0000000
            25               0.0606763               0.0440839              -0.1200000
            26               0.0606763               0.0440839              -0.0600000
            27               0.0606763               0.0440839               0.0000000
            28               0.0657230               0.0361315              -0.1200000
            29               0.0657230               0.0361315              -0.0600000
            30               0.0657230               0.0361315               0.0000000
            31               0.0546727               0.0513410              -0.1200000
            32               0.0546727               0.0513410              -0.0600000
            33               0.0546727               0.0513410               0.0000000
            34               0.0606763               0.0440839              -0.1200000
            35               0.0606763               0.0440839              -0.0600000
            36               0.0606763               0.0440839               0.0000000
            37               0.0478068               0.0577885              -0.1200000
            38               0.0478068               0.0577885              -0.0600000
            39               0.0478068               0.0577885               0.0000000
            40               0.0546727               0.0513410              -0.1200000
            41               0.0546727               0.0513410              -0.0600000
            42               0.0546727               0.0513410               0.0000000
            43               0.0401870               0.0633246              -0.1200000
            44               0.0401870               0.0633246              -0.0600000
            45               0.0401870               0.0633246               0.0000000
            46               0.0478068               0.0577885              -0.1200000
            47               0.0478068               0.0577885              -0.0600000
            48               0.0478068               0.0577885               0.0000000
            49               0.0319334               0.0678620              -0.1200000
            50               0.0319334               0.0678620              -0.0600000
            51               0.0319334               0.0678620               0.0000000
            52               0.0401870               0.0633246              -0.1200000
            53               0.0401870               0.0633246              -0.0600000
            54               0.0401870               0.0633246               0.0000000
            55               0.0231763               0.0713292              -0.1200000
            56               0.0231763               0.0713292              -0.0600000
            57               0.0231763               0.0713292               0.0000000
